央卫卫视-咪咕,#genre#
体坛名栏汇,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1600458454_-832716323/wd_r3/cctv/titanminglan/600/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073750&ContentId=265218759&timezone=UTC&mtv_session=b2e617f735c59ee2def1e133e7a80a5c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=0c1268f6846ee93a05130bcd7741b787
新片放映厅,http://hms2904nc1972666634.live.aikan.miguvideo.com/wh7f454c46tw1600732348_-360169236/wd-virtuallive5100030975-150/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073750&ContentId=265218930&timezone=UTC&mtv_session=63000e2fea84d8a6504746c34e7d4d75&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b6ef40cfda8ddfec090a09afb9dd2444

央视频道,#genre#
CCTV1综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8
CCTV1综合,http://ktwlplkf.f3322.org:9901/tsfile/live/0001_1.m3u8
CCTV1综合,http://219.140.56.34:3333/tsfile/live/0001_1.m3u8
CCTV1综合,http://111.20.35.103:6610/yinhe/2/ch00000090990000001018/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV1综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV1综合,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV1综合,http://220.178.228.153:1935/live/cctv1/playlist.m3u8
CCTV1综合,https://zb.pzhgd.com:444/live/cctv1.m3u8
CCTV1综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225804/1.m3u8
CCTV1综合,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxKmfj7o-Ch7YrHyxQ4jxs2s/ts

CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2财经,http://221.213.43.82:8888/newlive/live/hls/3/live.m3u8
CCTV2财经,http://219.140.56.34:3333/tsfile/live/0002_1.m3u8
CCTV2财经,http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001021/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2财经,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNEPqrelFraDEoSoHLBBldo/ts
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001840/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2财经,http://221.213.43.82:8888/newlive/live/hls/3/live.m3u8
CCTV2财经,http://219.140.56.34:3333/tsfile/live/0002_1.m3u8
CCTV2财经,http://223.95.111.98:5555/newlive/live/hls/2/live.m3u8
CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001021/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV2财经,http://lu1.cc/itv/php/gudou.php?id=cctv2hd
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226195/1.m3u8
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2财经,http://111.20.35.103:6610/yinhe/2/ch00000090990000001840/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV2财经,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNEPqrelFraDEoSoHLBBldo/ts

CCTV3综艺,http://223.95.111.98:5555/newlive/live/hls/3/live.m3u8
CCTV3综艺,http://111.20.40.166/PLTV/88888893/224/3221226397/index.m3u8
CCTV3综艺,http://219.140.56.34:3333/tsfile/live/0003_1.m3u8
CCTV3综艺,http://123.6.9.146/live/jz-cctv-3/live.m3u8
CCTV3综艺,http://111.20.35.103:6610/yinhe/2/ch00000090990000001009/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV3综艺,http://221.213.43.82:8888/newlive/live/hls/4/live.m3u8

CCTV4中文国际,http://221.213.43.82:8888/newlive/live/hls/5/live.m3u8
CCTV4中文国际,http://111.20.40.164/PLTV/88888893/224/3221226191/index.m3u8
CCTV4中文国际,http://111.20.35.103:6610/yinhe/2/ch00000090990000001290/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV4中文国际,http://219.140.56.34:3333/tsfile/live/1004_1.m3u8
CCTV4中文国际,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV4中文国际,http://111.20.35.103:6610/yinhe/2/ch00000090990000001015/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=


CCTV4K,http://lu1.cc/itv/php/cctv4k.php
CCTV4K,http://lu1.cc/itv/php/cctv4k.php?id=4khd
CCTV4K,http://lu1.cc/itv/php/cctv4k.php?id=4kfhd
CCTV4K,http://lu1.cc/itv/php/cqyx.php?id=cctv4k


CCTV5体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5体育,http://123.6.9.146/live/jz-cctv-5/live.m3u8
CCTV5体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226395/1.m3u8

CCTV5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5体育,http://111.20.35.103:6610/yinhe/2/ch00000090990000001587/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8

CCTV5+体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV5+体育赛事,http://219.140.56.34:3333/tsfile/live/0016_1.m3u8
CCTV5+体育赛事,http://221.213.43.82:8888/newlive/live/hls/7/live.m3u8

CCTV6电影,http://111.20.40.166/PLTV/88888893/224/3221226393/index.m3u8
CCTV6电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV6电影,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226393/1.m3u8
CCTV6电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000001016/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV6电影,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226393/index.m3u8
CCTV6电影,http://219.140.56.34:3333/tsfile/live/1006_1.m3u8
CCTV6电影,http://223.95.111.98:5555/newlive/live/hls/6/live.m3u8

CCTV7国防军事,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV7国防军事,http://123.6.9.146/live/jz-cctv-7/live.m3u8
CCTV7国防军事,http://111.20.35.103:6610/yinhe/2/ch00000090990000001017/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7国防军事,http://111.20.35.103:6610/yinhe/2/ch00000090990000001325/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7国防军事,http://111.20.35.103:6610/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com

CCTV8电视剧,http://111.20.40.166/PLTV/88888893/224/3221226391/index.m3u8
CCTV8电视剧,http://223.95.111.98:5555/newlive/live/hls/8/live.m3u8
CCTV8电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226012/1.m3u8

CCTV9纪录,http://lu1.cc/itv/php/gudou.php?id=cctv9hd
CCTV9纪录,http://221.213.43.82:8888/newlive/live/hls/11/live.m3u8
CCTV9纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9纪录,http://223.95.111.98:5555/newlive/live/hls/9/live.m3u8
CCTV9纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8


CCTV10科教,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10科教,http://223.95.111.98:5555/newlive/live/hls/10/live.m3u8
CCTV10科教,http://221.213.43.82:8888/newlive/live/hls/12/live.m3u8

CCTV11戏曲,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV11戏曲,http://lu1.cc/itv/php/gudou.php?id=cctv11hd

CCTV12社会与法,http://lu1.cc/itv/php/gudou.php?id=cctv12hd
CCTV12社会与法,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV12社会与法,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8

CCTV13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8?
CCTV13新闻,http://hw-m-l.cztv.com/channels/lantian/channel16/720p.m3u8
CCTV13新闻,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13新闻,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13新闻,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV13新闻,http://220.178.228.153:1935/live/cctv13/playlist.m3u8
CCTV13新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13新闻,http://anren.live/HK/BSJE.m3u8

CCTV14少儿,http://221.213.43.82:8888/newlive/live/hls/16/live.m3u8
CCTV14少儿,http://lu1.cc/itv/php/cqyx.php?id=cctv14
CCTV14少儿,http://lu1.cc/itv/php/gudou.php?id=cctv14hd

CCTV15音乐,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV15音乐,http://lu1.cc/itv/php/gudou.php?id=cctv15hd
CCTV15音乐,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225785/1.m3u8
CCTV15音乐,http://lu1.cc/itv/php/cqyx.php?id=cctv15

CCTV16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226921/1.m3u8
CCTV16奥林匹克,http://lu1.cc/itv/php/cqyx.php?id=cctv16
CCTV16奥林匹克,http://lu1.cc/itv/php/gudou.php?id=cctv16
CCTV16奥林匹克,http://111.20.40.164/PLTV/88888893/224/3221226921/index.m3u8
CCTV16奥林匹克,http://lu1.cc/itv/php/cqyx.php?id=cctv16_4k

CCTV164K,http://lu1.cc/itv/php/gudou.php?id=cctv164k

CCTV17农业农村,http://lu1.cc/itv/php/cqyx.php?id=cctv17
CCTV17农业农村,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV1,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1581250417_885644752/wd_r2/cctv/cctv1hd/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073731&ContentId=265183188&timezone=UTC&mtv_session=daa1da1586a901a8da2361a3c74fb673&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ebdf5c15cb6d83de8422d8a58468f02
CCTV2,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1581514102_1458964604/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073731&ContentId=265667329&timezone=UTC&mtv_session=0652a49abec4c860e1b09ad88db72dc8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3816442679b4c149e40771e4b7b870cb
CCTV5+,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1583569220_1871236375/wd_r2/cctv/cctv5plusnew/1200/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073733&ContentId=265106763&timezone=UTC&mtv_session=58d355d22d80390d6d25dbd6f235e018&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9c4cfaf2b480fa47f51066d541e0a97a
CCTV5+,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1583876590_-1805575416/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073733&ContentId=265106763&timezone=UTC&mtv_session=1f5bd52f67ecd434a6cf3bd7ebc51a71&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=08375028c68909716c1218fc91018199
CCTV6,http://hms2944nc1972666638.live.aikan.miguvideo.com/wh7f454c46tw1584168866_889700348/wd_r2/ocn/cctv6hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073734&ContentId=265667482&timezone=UTC&mtv_session=f70082b1ade8cb422547681dfcdad578&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3197a71757b802dc65f32626eb2ec8dd
CCTV9,http://hms2904nc1972666633.live.aikan.miguvideo.com/wh7f454c46tw1585021209_2146650853/migu/kailu/20200324/cctv9hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073734&ContentId=265667202&timezone=UTC&mtv_session=3b457b5d48dfa5bec1b31c42bdc38890&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4831b14f9cf512f5bf6964b103251dc9
CCTV12,http://hms2944nc1972666637.live.aikan.miguvideo.com/wh7f454c46tw1585892033_-953434305/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073735&ContentId=265667607&timezone=UTC&mtv_session=04a047571867297b61308196c0b61be4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=6f196fd01444dfaf9d9ea5d0cc8ecc01
CCTV14,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1586468724_862335566/wd_r2/ocn/cctv14hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073736&ContentId=265667325&timezone=UTC&mtv_session=d69ff4fc771dd3f04825ad6d23121aa0&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e145be999fb1457e94c38e728570b97e
CCTV17,http://hms2924nc1972666636.live.aikan.miguvideo.com/wh7f454c46tw1587065488_-544231819/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=139.198.127.250&timestamp=20230816073737&ContentId=265667526&timezone=UTC&mtv_session=fce9a29d0fe15700731dd42b5514437c&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38e21fbccbeb7ce8cdeaf7c394b87ce1


💯CCTV1,http://60.174.137.146:9901/tsfile/live/0001_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV2,http://60.174.137.146:9901/tsfile/live/0002_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV3,http://60.174.137.146:9901/tsfile/live/0003_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV4,http://60.174.137.146:9901/tsfile/live/0004_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV5,http://60.174.137.146:9901/tsfile/live/0005_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV6,http://60.174.137.146:9901/tsfile/live/0006_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV7,http://60.174.137.146:9901/tsfile/live/0007_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV8,http://60.174.137.146:9901/tsfile/live/0008_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV9,http://60.174.137.146:9901/tsfile/live/0009_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV11,http://60.174.137.146:9901/tsfile/live/0011_2.m3u8?key=txiptv&url=tvzb.com
💯CCTV12,http://60.174.137.146:9901/tsfile/live/0012_2.m3u8?key=txiptv&url=tvzb.com
💯CCTV13,http://60.174.137.146:9901/tsfile/live/0013_1.m3u8?key=txiptv&url=tvzb.com
💯CCTV14,http://60.174.137.146:9901/tsfile/live/0014_2.m3u8?key=txiptv&url=tvzb.com
💯马鞍山新闻,http://60.174.137.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&url=tvzb.com
💯安徽卫视HD,http://60.174.137.146:9901/tsfile/live/1019_1.m3u8?key=txiptv&url=tvzb.com
💯安徽影院频道,http://60.174.137.146:9901/tsfile/live/1021_1.m3u8?key=txiptv&url=tvzb.com
💯北京卫视,http://60.174.137.146:9901/tsfile/live/0122_1.m3u8?key=txiptv&url=tvzb.com
💯江苏卫视HD,http://60.174.137.146:9901/tsfile/live/1029_1.m3u8?key=txiptv&url=tvzb.com
💯浙江卫视,http://60.174.137.146:9901/tsfile/live/0124_1.m3u8?key=txiptv&url=tvzb.com
💯辽宁卫视,http://60.174.137.146:9901/tsfile/live/0121_1.m3u8?key=txiptv&url=tvzb.com
💯河南卫视,http://60.174.137.146:9901/tsfile/live/0139_1.m3u8?key=txiptv&url=tvzb.com
💯山东卫视,http://60.174.137.146:9901/tsfile/live/0131_1.m3u8?key=txiptv&url=tvzb.com
💯山西卫视,http://60.174.137.146:9901/tsfile/live/0118_2.m3u8?key=txiptv&url=tvzb.com
💯甘肃卫视,http://60.174.137.146:9901/tsfile/live/0141_2.m3u8?key=txiptv&url=tvzb.com
💯湖北卫视,http://60.174.137.146:9901/tsfile/live/0132_2.m3u8?key=txiptv&url=tvzb.com
💯贵州卫视,http://60.174.137.146:9901/tsfile/live/0120_2.m3u8?key=txiptv&url=tvzb.com
💯四川卫视,http://60.174.137.146:9901/tsfile/live/0123_2.m3u8?key=txiptv&url=tvzb.com
💯江西卫视,http://60.174.137.146:9901/tsfile/live/0138_2.m3u8?key=txiptv&url=tvzb.com
💯广东卫视,http://60.174.137.146:9901/tsfile/live/0125_1.m3u8?key=txiptv&url=tvzb.com
💯深圳卫视,http://60.174.137.146:9901/tsfile/live/0126_1.m3u8?key=txiptv&url=tvzb.com
💯广西卫视,http://60.174.137.146:9901/tsfile/live/0113_2.m3u8?key=txiptv&url=tvzb.com

电信线路CCTV,#genre#
CCTV1,http://gaox.vip:8888/rtp/239.49.0.1:8000
CCTV1,http://gaox.vip:8888/rtp/239.49.1.1:6000
CCTV1HD,http://gaox.vip:8888/rtp/239.49.8.19:9614
CCTV1HD,http://gaox.vip:8888/rtp/239.49.8.129:6000
CCTV2,http://gaox.vip:8888/rtp/239.49.0.2:8008
CCTV2,http://gaox.vip:8888/rtp/239.49.1.2:6000
CCTV2HD,http://gaox.vip:8888/rtp/239.49.8.50:9802
CCTV2HD,http://gaox.vip:8888/rtp/239.49.8.130:6000
CCTV3,http://gaox.vip:8888/rtp/239.49.0.3:9566
CCTV3,http://gaox.vip:8888/rtp/239.49.0.3:9566
CCTV3,http://gaox.vip:8888/rtp/239.49.1.3:6000
CCTV3HD,http://gaox.vip:8888/rtp/239.49.9.31:6000
CCTV4,http://gaox.vip:8888/rtp/239.49.0.4:8024
CCTV4,http://gaox.vip:8888/rtp/239.49.1.4:6000
CCTV4HD,http://gaox.vip:8888/rtp/239.49.8.51:9806
CCTV4HD,http://gaox.vip:8888/rtp/239.49.8.131:6000
CCTV5,http://gaox.vip:8888/rtp/239.49.0.5:9570
CCTV5,http://gaox.vip:8888/rtp/239.49.0.5:9570
CCTV5,http://gaox.vip:8888/rtp/239.49.1.5:6000
CCTV5+HD,http://gaox.vip:8888/rtp/239.49.8.137:6000
CCTV5HD,http://gaox.vip:8888/rtp/239.49.8.18:9610
CCTV5HD,http://gaox.vip:8888/rtp/239.49.9.32:6000
CCTV6,http://gaox.vip:8888/rtp/239.49.0.6:9574
CCTV6,http://gaox.vip:8888/rtp/239.49.0.6:9574
CCTV6,http://gaox.vip:8888/rtp/239.49.1.6:6000
CCTV6HD,http://gaox.vip:8888/rtp/239.49.9.33:6000
CCTV7,http://gaox.vip:8888/rtp/239.49.0.7:8048
CCTV7,http://gaox.vip:8888/rtp/239.49.1.254:6000
CCTV7HD,http://gaox.vip:8888/rtp/239.49.8.52:9810
CCTV8,http://gaox.vip:8888/rtp/239.49.0.8:9578
CCTV8,http://gaox.vip:8888/rtp/239.49.0.8:9578
CCTV8,http://gaox.vip:8888/rtp/239.49.1.8:6000
CCTV8HD,http://gaox.vip:8888/rtp/239.49.9.34:6000
CCTV9HD,http://gaox.vip:8888/rtp/239.49.8.53:9814
CCTV9HD,http://gaox.vip:8888/rtp/239.49.8.133:6000
CCTV10,http://gaox.vip:8888/rtp/239.49.1.10:6000
CCTV10,http://gaox.vip:8888/rtp/239.49.0.10:8072
CCTV10HD,http://gaox.vip:8888/rtp/239.49.8.54:9818
CCTV10HD,http://gaox.vip:8888/rtp/239.49.8.134:6000
CCTV11,http://gaox.vip:8888/rtp/239.49.1.11:6000
CCTV11,http://gaox.vip:8888/rtp/239.49.0.11:8080
CCTV12,http://gaox.vip:8888/rtp/239.49.1.12:6000
CCTV12,http://gaox.vip:8888/rtp/239.49.0.12:8088
CCTV12HD,http://gaox.vip:8888/rtp/239.49.8.55:9822
CCTV12HD,http://gaox.vip:8888/rtp/239.49.8.135:6000
CCTV13,http://gaox.vip:8888/rtp/239.49.1.13:6000
CCTV13HD,http://gaox.vip:8888/rtp/239.49.9.43:6000
CCTV14,http://gaox.vip:8888/rtp/239.49.1.14:6000
CCTV14HD,http://gaox.vip:8888/rtp/239.49.8.56:9826
CCTV14HD,http://gaox.vip:8888/rtp/239.49.8.136:6000
CCTV15,http://gaox.vip:8888/rtp/239.49.1.15:6000
CCTV17,http://gaox.vip:8888/rtp/239.49.1.7:6000
CCTV17HD,http://gaox.vip:8888/rtp/239.49.8.132:6000


联通线路CCTV,#genre#
CCTV1,http://218.241.192.50:8808/udp/239.3.1.129:8008
CCTV2,http://218.241.192.50:8808/udp/239.3.1.60:8084
CCTV3,http://218.241.192.50:8808/udp/239.3.1.172:8001
CCTV4,http://218.241.192.50:8808/udp/239.3.1.105:8092
CCTV5,http://218.241.192.50:8808/udp/239.3.1.173:8001
CCTV6,http://218.241.192.50:8808/udp/239.3.1.174:8001
CCTV7,http://218.241.192.50:8808/udp/239.3.1.61:8104
CCTV8,http://218.241.192.50:8808/udp/239.3.1.175:8001
CCTV9,http://218.241.192.50:8808/udp/239.3.1.62:8112
CCTV10,http://218.241.192.50:8808/udp/239.3.1.63:8116
CCTV14,http://218.241.192.50:8808/udp/239.3.1.65:8132
CCTV15,http://218.241.192.50:8808/udp/239.3.1.153:8136
CCTV16,http://218.241.192.50:8808/udp/239.3.1.184:8001
CCTV17,http://218.241.192.50:8808/udp/239.3.1.151:8144
体育赛事,http://218.241.192.50:8808/udp/239.3.1.130:8004



备用CCTV,#genre#
CCTV1综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?
CCTV1综合,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226224/index.m3u8
CCTV2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV3综艺,http://111.20.40.172/PLTV/88888893/224/3221226397/index.m3u8
CCTV4中文国际,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV4中文国际,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5体育,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5体育,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5+体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV5+体育赛事,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
